CoreID,Reef,Transect,Distance,Core,Tin,Contents,Notes,Dry_weight
YM4B_3_20_2,YM4B,3,20,2,712,Rhizomes,acid,1.078
YM4B_3_20_2,YM4B,3,20,2,3498,Rhizomes,acid,1.2981
YM4B_3_20_2,YM4B,3,20,2,3366,Rhizomes,acid,1.0662
YM4B_3_20_2,YM4B,3,20,2,3645,Rhizomes,acid,1.279
YM4B_3_20_2,YM4B,3,20,2,43,Rhizomes,acid,1.1702
YM4B_3_20_2,YM4B,3,20,2,1660,Roots,,0.4263
YM4B_3_20_2,YM4B,3,20,2,3254,Roots,acid,0.5142
YM4B_3_20_2,YM4B,3,20,2,3606,Roots,acid,0.7461
YM4B_3_20_2,YM4B,3,20,2,47,Roots,acid,0.5137
YM4B_3_20_2,YM4B,3,20,2,532,Roots,acid,0.6116
YM4B_3_20_2,YM4B,3,20,2,435,Roots,acid,0.6419
YM4B_3_20_2,YM4B,3,20,2,3717,Roots,acid,0.6462
YM4B_3_20_2,YM4B,3,20,2,3490,Detritus,acid,0.4823
YM1C_3_20_2,YM1C,3,20,2,1843,Sheaths,,0.2931
YM1C_3_20_2,YM1C,3,20,2,3013,Rhizomes,,0.9892
YM1C_3_20_2,YM1C,3,20,2,832,Rhizomes,acid,0.9675
YM1C_3_20_2,YM1C,3,20,2,3707,Rhizomes,acid,0.9477
YM1C_3_20_2,YM1C,3,20,2,3527,Rhizomes,acid,0.9075
YM1C_3_20_2,YM1C,3,20,2,3015,Roots,,0.4455
YM1C_3_20_2,YM1C,3,20,2,737,Roots,acid,0.7061
YM1C_3_20_2,YM1C,3,20,2,546,Roots,acid,0.6406
YM1C_3_20_2,YM1C,3,20,2,691,Roots,acid,0.5535
YM1C_3_20_2,YM1C,3,20,2,3700,Roots,acid,0.3915
YM1C_3_20_2,YM1C,3,20,2,3460,Roots,acid,0.2911
YM1C_3_20_2,YM1C,3,20,2,3288,Detritus,acid,0.206
YM2D_3_20_3,YM2D,3,20,3,3028,Sheaths,,0.5471
YM2D_3_20_3,YM2D,3,20,3,14,Sheaths,acid,0.6993
YM2D_3_20_3,YM2D,3,20,3,870,Rhizomes,,1.0785
YM2D_3_20_3,YM2D,3,20,3,260,Rhizomes,acid,1.1453
YM2D_3_20_3,YM2D,3,20,3,3748,Rhizomes,acid,1.0213
YM2D_3_20_3,YM2D,3,20,3,3561,Rhizomes,acid,0.9993
YM2D_3_20_3,YM2D,3,20,3,871,Roots,,0.3577
YM2D_3_20_3,YM2D,3,20,3,698,Roots,acid,0.5177
YM2D_3_20_3,YM2D,3,20,3,3640,Roots,acid,0.3077
YM2D_3_20_3,YM2D,3,20,3,3545,Roots,acid,0.7214
YM2D_3_20_3,YM2D,3,20,3,240,Roots,acid,0.5087
YM2D_3_20_3,YM2D,3,20,3,3548,Detritus,acid,0.1496
YM1A_3_20_3,YM1A,3,20,3,1361,Sheaths,,0.4973
YM1A_3_20_3,YM1A,3,20,3,1311,Rhizomes,,0.86
YM1A_3_20_3,YM1A,3,20,3,757,Rhizomes,acid,1.0353
YM1A_3_20_3,YM1A,3,20,3,3559,Rhizomes,acid,0.9102
YM1A_3_20_3,YM1A,3,20,3,3562,Rhizomes,acid,1.0309
YM1A_3_20_3,YM1A,3,20,3,1101,Roots,,0.3439
YM1A_3_20_3,YM1A,3,20,3,616,Roots,acid,0.5189
YM1A_3_20_3,YM1A,3,20,3,634,Roots,acid,0.5645
YM1A_3_20_3,YM1A,3,20,3,3549,Roots,acid,0.6792
YM1A_3_20_3,YM1A,3,20,3,383,Detritus,acid,0.1852
YM4B_3_20_1,YM4B,3,20,1,1875,Sheaths,,0.7195
YM4B_3_20_1,YM4B,3,20,1,3575,Sheaths,acid,1.0883
YM4B_3_20_1,YM4B,3,20,1,1103,Rhizomes,,1.0288
YM4B_3_20_1,YM4B,3,20,1,3372,Rhizomes,acid,0.9828
YM4B_3_20_1,YM4B,3,20,1,3344,Rhizomes,acid,0.9959
YM4B_3_20_1,YM4B,3,20,1,701,Rhizomes,acid,0.8937
YM4B_3_20_1,YM4B,3,20,1,3374,Rhizomes,acid,0.9945
YM4B_3_20_1,YM4B,3,20,1,1140,Roots,,0.392
YM4B_3_20_1,YM4B,3,20,1,3451,Roots,acid,0.7392
YM4B_3_20_1,YM4B,3,20,1,3313,Roots,acid,0.3999
YM4B_3_20_1,YM4B,3,20,1,598,Roots,acid,0.4922
YM4B_3_20_1,YM4B,3,20,1,3429,Roots,acid,0.4645
YM4B_3_20_1,YM4B,3,20,1,3225,Roots,acid,0.581
YM4B_3_20_1,YM4B,3,20,1,3511,Roots,acid,0.5286
YM4B_3_20_1,YM4B,3,20,1,828,Detritus,acid,0.2354
YM4C_3_20_1,YM4C,3,20,1,972,Sheaths,,0.6323
YM4C_3_20_1,YM4C,3,20,1,1261,Rhizomes,,0.809
YM4C_3_20_1,YM4C,3,20,1,3308,Rhizomes,acid,0.7486
YM4C_3_20_1,YM4C,3,20,1,657,Rhizomes,acid,0.7607
YM4C_3_20_1,YM4C,3,20,1,1854,Roots,,0.3717
YM4C_3_20_1,YM4C,3,20,1,288,Roots,acid,0.3944
YM4C_3_20_1,YM4C,3,20,1,517,Detritus,acid,0.0561
YM4B_3_1_2,YM4B,3,1,2,852,Sheaths,,0.6478
YM4B_3_1_2,YM4B,3,1,2,568,Sheaths,acid,0.0866
YM4B_3_1_2,YM4B,3,1,2,1722,Rhizomes,,0.9584
YM4B_3_1_2,YM4B,3,1,2,3410,Rhizomes,acid,1.0933
YM4B_3_1_2,YM4B,3,1,2,1367,Roots,,0.3004
YM4B_3_1_2,YM4B,3,1,2,3293,Roots,acid,0.2756
YM4B_3_1_2,YM4B,3,1,2,3440,Roots,acid,0.4785
YM2C_3_20_2,YM2C,3,20,2,3052,Sheaths,,0.558
YM2C_3_20_2,YM2C,3,20,2,3555,Sheaths,acid,0.3618
YM2C_3_20_2,YM2C,3,20,2,1680,Rhizomes,,0.7395
YM2C_3_20_2,YM2C,3,20,2,549,Rhizomes,acid,1.0327
YM2C_3_20_2,YM2C,3,20,2,3445,Rhizomes,acid,0.9103
YM2C_3_20_2,YM2C,3,20,2,210,Rhizomes,acid,1.0106
YM2C_3_20_2,YM2C,3,20,2,1959,Roots,,0.3591
YM2C_3_20_2,YM2C,3,20,2,3596,Roots,acid,0.4656
YM2C_3_20_2,YM2C,3,20,2,3502,Roots,acid,0.5321
YM2C_3_20_2,YM2C,3,20,2,229,Roots,acid,0.496
YM2C_3_20_2,YM2C,3,20,2,3744,Detritus,acid,0.268
YM1B_3_1_1,YM1B,3,1,1,3073,Sheaths,,0.6443
YM1B_3_1_1,YM1B,3,1,1,3568,Sheaths,acid,0.1412
YM1B_3_1_1,YM1B,3,1,1,1830,Rhizomes,,0.9226
YM1B_3_1_1,YM1B,3,1,1,552,Rhizomes,acid,1.2107
YM1B_3_1_1,YM1B,3,1,1,3354,Rhizomes,acid,0.7444
YM1B_3_1_1,YM1B,3,1,1,3215,Roots,,0.3569
YM1B_3_1_1,YM1B,3,1,1,3496,Roots,acid,0.3091
YM1B_3_1_1,YM1B,3,1,1,182,Roots,acid,0.4046
YM1B_3_1_1,YM1B,3,1,1,3745,Detritus,acid,0.069
YM3A_3_20_1,YM3A,3,20,1,1242,Sheaths,,0.6645
YM3A_3_20_1,YM3A,3,20,1,436,Sheaths,acid,0.3329
YM3A_3_20_1,YM3A,3,20,1,1145,Rhizomes,,0.8683
YM3A_3_20_1,YM3A,3,20,1,3459,Rhizomes,acid,1.0465
YM3A_3_20_1,YM3A,3,20,1,667,Rhizomes,acid,0.7594
YM3A_3_20_1,YM3A,3,20,1,840,Rhizomes,acid,0.7391
YM3A_3_20_1,YM3A,3,20,1,3204,Roots,,0.4144
YM3A_3_20_1,YM3A,3,20,1,3261,Roots,acid,0.4546
YM3A_3_20_1,YM3A,3,20,1,36,Roots,acid,0.3264
YM3A_3_20_1,YM3A,3,20,1,3590,Detritus,acid,0.1175
YM1D_3_20_3,YM1D,3,20,3,1331,Sheaths,,0.6817
YM1D_3_20_3,YM1D,3,20,3,3299,Sheaths,acid,0.4714
YM1D_3_20_3,YM1D,3,20,3,1067,Rhizomes,,0.9222
YM1D_3_20_3,YM1D,3,20,3,3639,Rhizomes,acid,1.2504
YM1D_3_20_3,YM1D,3,20,3,3517,Rhizomes,acid,1.0595
YM1D_3_20_3,YM1D,3,20,3,12,Rhizomes,acid,1.1487
YM1D_3_20_3,YM1D,3,20,3,496,Rhizomes,acid,0.763
YM1D_3_20_3,YM1D,3,20,3,1065,Roots,,0.3609
YM1D_3_20_3,YM1D,3,20,3,380,Roots,acid,0.6403
YM1D_3_20_3,YM1D,3,20,3,461,Roots,acid,0.6262
YM1D_3_20_3,YM1D,3,20,3,837,Roots,acid,0.5487
YM1D_3_20_3,YM1D,3,20,3,3725,Roots,acid,0.4737
YM1D_3_20_3,YM1D,3,20,3,3439,Roots,acid,0.5171
YM1D_3_20_3,YM1D,3,20,3,351,Detritus,acid,0.1491
YM3C_3_20_1,YM3C,3,20,1,887,Sheaths,,0.2277
YM3C_3_20_1,YM3C,3,20,1,3046,Rhizomes,,0.9
YM3C_3_20_1,YM3C,3,20,1,3249,Rhizomes,acid,1.4363
YM3C_3_20_1,YM3C,3,20,1,3297,Rhizomes,acid,1.0066
YM3C_3_20_1,YM3C,3,20,1,1053,Roots,,0.4308
YM3C_3_20_1,YM3C,3,20,1,3454,Roots,acid,0.6338
YM3C_3_20_1,YM3C,3,20,1,3450,Roots,acid,0.417
YM3C_3_20_1,YM3C,3,20,1,3595,Detritus,acid,0.1548
YM2B_3_1_3,YM2B,3,1,3,1171,Sheaths,,0.5807
YM2B_3_1_3,YM2B,3,1,3,3320,Sheaths,acid,0.2648
YM2B_3_1_3,YM2B,3,1,3,1271,Rhizomes,,0.7158
YM2B_3_1_3,YM2B,3,1,3,3250,Rhizomes,acid,1.0547
YM2B_3_1_3,YM2B,3,1,3,1080,Roots,,0.3394
YM2B_3_1_3,YM2B,3,1,3,3300,Roots,acid,0.477
YM2B_3_1_3,YM2B,3,1,3,3556,Detritus,acid,0.0727
YM4B_3_1_1,YM4B,3,1,1,1196,Sheaths,,0.5536
YM4B_3_1_1,YM4B,3,1,1,340,Sheaths,acid,0.2959
YM4B_3_1_1,YM4B,3,1,1,1137,Rhizomes,,0.9754
YM4B_3_1_1,YM4B,3,1,1,669,Rhizomes,acid,0.849
YM4B_3_1_1,YM4B,3,1,1,952,Roots,,0.3327
YM4B_3_1_1,YM4B,3,1,1,15,Roots,acid,0.5954
YM1B_3_1_3,YM1B,3,1,3,3129,Sheaths,,0.564
YM1B_3_1_3,YM1B,3,1,3,206,Sheaths,acid,0.3956
YM1B_3_1_3,YM1B,3,1,3,1876,Rhizomes,,0.8853
YM1B_3_1_3,YM1B,3,1,3,776,Rhizomes,acid,0.7478
YM1B_3_1_3,YM1B,3,1,3,3363,Rhizomes,acid,0.4628
YM1B_3_1_3,YM1B,3,1,3,1013,Roots,,0.3714
YM1B_3_1_3,YM1B,3,1,3,417,Roots,acid,0.305
YM1B_3_1_3,YM1B,3,1,3,378,Roots,acid,0.2165
YM1B_3_1_3,YM1B,3,1,3,3379,Roots,acid,0.2057
YM3B_3_1_2,YM3B,3,1,2,3202,Sheaths,,0.6263
YM3B_3_1_2,YM3B,3,1,2,244,Sheaths,acid,1.0431
YM3B_3_1_2,YM3B,3,1,2,3303,Sheaths,acid,0.6932
YM3B_3_1_2,YM3B,3,1,2,183,Sheaths,acid,0.8826
YM3B_3_1_2,YM3B,3,1,2,1230,Rhizomes,,0.9971
YM3B_3_1_2,YM3B,3,1,2,3483,Rhizomes,acid,1.2222
YM3B_3_1_2,YM3B,3,1,2,696,Rhizomes,acid,1.0297
YM3B_3_1_2,YM3B,3,1,2,232,Rhizomes,acid,0.8515
YM3B_3_1_2,YM3B,3,1,2,670,Rhizomes,acid,1.0288
YM3B_3_1_2,YM3B,3,1,2,3713,Rhizomes,acid,0.9063
YM3B_3_1_2,YM3B,3,1,2,643,Rhizomes,acid,1.0056
YM3B_3_1_2,YM3B,3,1,2,3516,Rhizomes,acid,0.9607
YM3B_3_1_2,YM3B,3,1,2,1019,Roots,,0.4085
YM3B_3_1_2,YM3B,3,1,2,3311,Roots,acid,0.5923
YM3B_3_1_2,YM3B,3,1,2,3612,Roots,acid,0.5716
YM3B_3_1_2,YM3B,3,1,2,3709,Roots,acid,0.5029
YM3B_3_1_2,YM3B,3,1,2,686,Roots,acid,0.3763
YM3B_3_1_2,YM3B,3,1,2,3704,Roots,acid,0.4855
YM3B_3_1_2,YM3B,3,1,2,347,Roots,acid,0.6786
YM3B_3_1_2,YM3B,3,1,2,38,Detritus,acid,0.1766
YM4A_3_1_3,YM4A,3,1,3,1951,Sheaths,,0.3308
YM4A_3_1_3,YM4A,3,1,3,1375,Rhizomes,,0.9229
YM4A_3_1_3,YM4A,3,1,3,3582,Rhizomes,acid,0.4817
YM4A_3_1_3,YM4A,3,1,3,3070,Roots,,0.3198
YM4A_3_1_3,YM4A,3,1,3,3726,Roots,acid,0.1884
YM4A_3_1_3,YM4A,3,1,3,5,Roots,acid,0.1624
YM4A_3_1_3,YM4A,3,1,3,736,Detritus,acid,0.1513
YM3A_3_20_3,YM3A,3,20,3,1645,Sheaths,,0.5841
YM3A_3_20_3,YM3A,3,20,3,3600,Sheaths,acid,0.4133
YM3A_3_20_3,YM3A,3,20,3,3158,Rhizomes,,0.9059
YM3A_3_20_3,YM3A,3,20,3,3367,Rhizomes,acid,1.1219
YM3A_3_20_3,YM3A,3,20,3,3740,Rhizomes,acid,1.1523
YM3A_3_20_3,YM3A,3,20,3,1837,Roots,,0.4056
YM3A_3_20_3,YM3A,3,20,3,3703,Roots,acid,0.41
YM3A_3_20_3,YM3A,3,20,3,3241,Roots,acid,0.4671
YM3A_3_20_3,YM3A,3,20,3,3443,Detritus,acid,0.1053
YM4D_3_20_3,YM4D,3,20,3,1849,Sheaths,,0.5859
YM4D_3_20_3,YM4D,3,20,3,3584,Sheaths,acid,0.9393
YM4D_3_20_3,YM4D,3,20,3,991,Rhizomes,,0.9375
YM4D_3_20_3,YM4D,3,20,3,3736,Rhizomes,acid,1.2482
YM4D_3_20_3,YM4D,3,20,3,228,Rhizomes,acid,1.0758
YM4D_3_20_3,YM4D,3,20,3,3368,Rhizomes,acid,1.6797
YM4D_3_20_3,YM4D,3,20,3,1388,Roots,,0.3368
YM4D_3_20_3,YM4D,3,20,3,3259,Roots,acid,0.4138
YM4D_3_20_3,YM4D,3,20,3,553,Roots,acid,0.4802
YM4D_3_20_3,YM4D,3,20,3,3553,Roots,acid,0.4421
YM4D_3_20_3,YM4D,3,20,3,184,Roots,acid,0.2813
YM4D_3_20_3,YM4D,3,20,3,3637,Roots,acid,0.55
YM4D_3_20_3,YM4D,3,20,3,154,Detritus,acid,0.2921
YM3C_3_1_3,YM3C,3,1,3,902,Sheaths,,0.7137
YM3C_3_1_3,YM3C,3,1,3,3720,Sheaths,acid,0.5855
YM3C_3_1_3,YM3C,3,1,3,622,Sheaths,acid,0.4685
YM3C_3_1_3,YM3C,3,1,3,997,Rhizomes,,1.0154
YM3C_3_1_3,YM3C,3,1,3,3356,Rhizomes,acid,1.2388
YM3C_3_1_3,YM3C,3,1,3,3537,Rhizomes,acid,1.3548
YM3C_3_1_3,YM3C,3,1,3,3557,Rhizomes,acid,1.3635
YM3C_3_1_3,YM3C,3,1,3,562,Rhizomes,acid,1.4057
YM3C_3_1_3,YM3C,3,1,3,3585,Rhizomes,acid,1.1704
YM3C_3_1_3,YM3C,3,1,3,322,Rhizomes,acid,0.9378
YM3C_3_1_3,YM3C,3,1,3,1651,Roots,,0.3903
YM3C_3_1_3,YM3C,3,1,3,3480,Roots,acid,0.6438
YM3C_3_1_3,YM3C,3,1,3,544,Roots,acid,0.6268
YM3C_3_1_3,YM3C,3,1,3,254,Roots,acid,0.3122
YM3C_3_1_3,YM3C,3,1,3,3732,Roots,acid,0.5931
YM3C_3_1_3,YM3C,3,1,3,3547,Detritus,acid,0.7439
YM2D_3_1_2,YM2D,3,1,2,1128,Sheaths,,0.5861
YM2D_3_1_2,YM2D,3,1,2,654,Sheaths,acid,0.5832
YM2D_3_1_2,YM2D,3,1,2,3658,Sheaths,acid,0.6113
YM2D_3_1_2,YM2D,3,1,2,1035,Rhizomes,,1.0819
YM2D_3_1_2,YM2D,3,1,2,516,Rhizomes,acid,1.3013
YM2D_3_1_2,YM2D,3,1,2,93,Rhizomes,acid,1.0108
YM2D_3_1_2,YM2D,3,1,2,1915,Roots,,0.3087
YM2D_3_1_2,YM2D,3,1,2,3632,Roots,acid,0.3959
YM2D_3_1_2,YM2D,3,1,2,462,Roots,acid,0.0926
YM2D_3_1_2,YM2D,3,1,2,153,Roots,acid,0.5254
YM2D_3_1_2,YM2D,3,1,2,606,Roots,acid,0.4
YM2D_3_1_2,YM2D,3,1,2,221,Detritus,acid,0.1997
YM3B_3_20_1,YM3B,3,20,1,1168,Sheaths,,0.3759
YM3B_3_20_1,YM3B,3,20,1,743,Sheaths,acid,0.1615
YM3B_3_20_1,YM3B,3,20,1,922,Rhizomes,,0.9391
YM3B_3_20_1,YM3B,3,20,1,3574,Rhizomes,acid,0.7528
YM3B_3_20_1,YM3B,3,20,1,27,Rhizomes,acid,1.3761
YM3B_3_20_1,YM3B,3,20,1,3497,Rhizomes,acid,1.2359
YM3B_3_20_1,YM3B,3,20,1,3280,Rhizomes,acid,1.0978
YM3B_3_20_1,YM3B,3,20,1,760,Rhizomes,acid,1.3644
YM3B_3_20_1,YM3B,3,20,1,1330,Roots,,0.4326
YM3B_3_20_1,YM3B,3,20,1,3425,Roots,acid,0.4731
YM3B_3_20_1,YM3B,3,20,1,303,Roots,acid,0.4296
YM3B_3_20_1,YM3B,3,20,1,831,Roots,acid,0.5296
YM3B_3_20_1,YM3B,3,20,1,3521,Roots,acid,0.5585
YM3B_3_20_1,YM3B,3,20,1,298,Detritus,acid,0.3068
YM2A_3_20_2,YM2A,3,20,2,3137,Sheaths,,0.4842
YM2A_3_20_2,YM2A,3,20,2,50,Sheaths,acid,0.5395
YM2A_3_20_2,YM2A,3,20,2,923,Rhizomes,,0.7501
YM2A_3_20_2,YM2A,3,20,2,3267,Rhizomes,acid,1.0841
YM2A_3_20_2,YM2A,3,20,2,570,Rhizomes,acid,1.0008
YM2A_3_20_2,YM2A,3,20,2,294,Rhizomes,acid,0.5739
YM2A_3_20_2,YM2A,3,20,2,421,Rhizomes,acid,1.2681
YM2A_3_20_2,YM2A,3,20,2,801,Rhizomes,acid,1.1494
YM2A_3_20_2,YM2A,3,20,2,3146,Roots,,0.3441
YM2A_3_20_2,YM2A,3,20,2,3603,Roots,acid,0.4088
YM2A_3_20_2,YM2A,3,20,2,242,Roots,acid,0.4727
YM2A_3_20_2,YM2A,3,20,2,3361,Roots,acid,0.4692
YM2A_3_20_2,YM2A,3,20,2,404,Roots,acid,0.4125
YM2A_3_20_2,YM2A,3,20,2,439,Roots,acid,0.4302
YM2A_3_20_2,YM2A,3,20,2,394,Detritus,acid,0.367
YM1D_3_1_3,YM1D,3,1,3,1006,Sheaths,,0.6685
YM1D_3_1_3,YM1D,3,1,3,59,Sheaths,acid,0.6693
YM1D_3_1_3,YM1D,3,1,3,3650,Sheaths,acid,1.2766
YM1D_3_1_3,YM1D,3,1,3,1386,Rhizomes,,0.6952
YM1D_3_1_3,YM1D,3,1,3,387,Rhizomes,acid,1.3147
YM1D_3_1_3,YM1D,3,1,3,744,Rhizomes,acid,0.9987
YM1D_3_1_3,YM1D,3,1,3,98,Rhizomes,acid,0.974
YM1D_3_1_3,YM1D,3,1,3,3181,Roots,,0.3244
YM1D_3_1_3,YM1D,3,1,3,362,Roots,acid,0.3641
YM1D_3_1_3,YM1D,3,1,3,797,Roots,acid,0.5122
YM1D_3_1_3,YM1D,3,1,3,211,Roots,acid,0.4335
YM1D_3_1_3,YM1D,3,1,3,3484,Detritus,acid,0.1553
YM1B_3_20_3,YM1B,3,20,3,1219,Sheaths,,0.6434
YM1B_3_20_3,YM1B,3,20,3,118,Sheaths,acid,0.1199
YM1B_3_20_3,YM1B,3,20,3,1827,Rhizomes,,0.9805
YM1B_3_20_3,YM1B,3,20,3,25,Rhizomes,acid,1.0908
YM1B_3_20_3,YM1B,3,20,3,328,Rhizomes,acid,1.3211
YM1B_3_20_3,YM1B,3,20,3,900,Roots,,0.3483
YM1B_3_20_3,YM1B,3,20,3,335,Roots,acid,0.4507
YM1B_3_20_3,YM1B,3,20,3,319,Roots,acid,0.3581
YM1B_3_20_3,YM1B,3,20,3,717,Detritus,acid,0.0701
YM3D_3_1_2,YM3D,3,1,2,3017,Sheaths,,0.671
YM3D_3_1_2,YM3D,3,1,2,40,Sheaths,acid,0.3323
YM3D_3_1_2,YM3D,3,1,2,771,Sheaths,acid,0.719
YM3D_3_1_2,YM3D,3,1,2,1642,Rhizomes,,0.9544
YM3D_3_1_2,YM3D,3,1,2,720,Rhizomes,acid,0.8845
YM3D_3_1_2,YM3D,3,1,2,688,Rhizomes,acid,1.0338
YM3D_3_1_2,YM3D,3,1,2,422,Rhizomes,acid,1.1656
YM3D_3_1_2,YM3D,3,1,2,1135,Roots,,0.3662
YM3D_3_1_2,YM3D,3,1,2,734,Roots,acid,0.3649
YM3D_3_1_2,YM3D,3,1,2,11,Roots,acid,0.4327
YM3D_3_1_2,YM3D,3,1,2,141,Roots,acid,0.4395
YM3D_3_1_2,YM3D,3,1,2,450,Detritus,acid,0.5285
YM1D_3_1_2,YM1D,3,1,2,1882,Sheaths,,0.6029
YM1D_3_1_2,YM1D,3,1,2,3235,Sheaths,acid,0.7954
YM1D_3_1_2,YM1D,3,1,2,774,Sheaths,acid,0.5814
YM1D_3_1_2,YM1D,3,1,2,1143,Rhizomes,,0.7345
YM1D_3_1_2,YM1D,3,1,2,748,Rhizomes,acid,1.0395
YM1D_3_1_2,YM1D,3,1,2,23,Rhizomes,acid,0.7457
YM1D_3_1_2,YM1D,3,1,2,843,Rhizomes,acid,0.9633
YM1D_3_1_2,YM1D,3,1,2,1360,Roots,,0.367
YM1D_3_1_2,YM1D,3,1,2,625,Roots,acid,0.5467
YM1D_3_1_2,YM1D,3,1,2,65,Roots,acid,0.55
YM1D_3_1_2,YM1D,3,1,2,785,Detritus,acid,0.1353
YM2C_3_1_2,YM2C,3,1,2,875,Sheaths,,0.6174
YM2C_3_1_2,YM2C,3,1,2,306,Sheaths,acid,0.0892
YM2C_3_1_2,YM2C,3,1,2,1659,Rhizomes,,0.6448
YM2C_3_1_2,YM2C,3,1,2,216,Rhizomes,acid,0.7536
YM2C_3_1_2,YM2C,3,1,2,1309,Roots,,0.2443
YM2C_3_1_2,YM2C,3,1,2,773,Roots,acid,0.3234
YM2C_3_1_2,YM2C,3,1,2,759,Detritus,acid,0.0373
YM1B_3_1_2,YM1B,3,1,2,1877,Sheaths,,0.4615
YM1B_3_1_2,YM1B,3,1,2,824,Sheaths,acid,0.6337
YM1B_3_1_2,YM1B,3,1,2,1016,Rhizomes,,1.0932
YM1B_3_1_2,YM1B,3,1,2,637,Rhizomes,acid,1.149
YM1B_3_1_2,YM1B,3,1,2,430,Rhizomes,acid,1.3269
YM1B_3_1_2,YM1B,3,1,2,3071,Roots,,0.3699
YM1B_3_1_2,YM1B,3,1,2,593,Roots,acid,0.4848
YM1B_3_1_2,YM1B,3,1,2,122,Roots,acid,0.3925
YM1B_3_1_2,YM1B,3,1,2,329,Detritus,acid,0.1873
YM2C_3_20_3,YM2C,3,20,3,1841,Sheaths,,0.6228
YM2C_3_20_3,YM2C,3,20,3,767,Sheaths,acid,0.0853
YM2C_3_20_3,YM2C,3,20,3,1698,Rhizomes,,0.9301
YM2C_3_20_3,YM2C,3,20,3,95,Rhizomes,acid,1.2064
YM2C_3_20_3,YM2C,3,20,3,87,Rhizomes,acid,0.9314
YM2C_3_20_3,YM2C,3,20,3,3196,Roots,,0.3791
YM2C_3_20_3,YM2C,3,20,3,721,Roots,acid,0.4143
YM2C_3_20_3,YM2C,3,20,3,542,Roots,acid,0.2938
YM2C_3_20_3,YM2C,3,20,3,71,Roots,acid,0.4458
YM2C_3_20_3,YM2C,3,20,3,497,Roots,acid,0.2673
YM2C_3_20_3,YM2C,3,20,3,379,Detritus,acid,0.1287
YM2D_3_20_2,YM2D,3,20,2,1825,Sheaths,,0.4612
YM2D_3_20_2,YM2D,3,20,2,833,Sheaths,acid,0.0599
YM2D_3_20_2,YM2D,3,20,2,977,Rhizomes,,1.0971
YM2D_3_20_2,YM2D,3,20,2,499,Rhizomes,acid,1.2127
YM2D_3_20_2,YM2D,3,20,2,3630,Rhizomes,acid,1.304
YM2D_3_20_2,YM2D,3,20,2,145,Rhizomes,acid,0.7667
YM2D_3_20_2,YM2D,3,20,2,1009,Roots,,0.3859
YM2D_3_20_2,YM2D,3,20,2,3237,Roots,acid,0.5111
YM2D_3_20_2,YM2D,3,20,2,3305,Roots,acid,0.7272
YM2D_3_20_2,YM2D,3,20,2,88,Roots,acid,0.51
YM2D_3_20_2,YM2D,3,20,2,8,Detritus,acid,0.3028
YM2A_3_1_1,YM2A,3,1,1,1702,Sheaths,,0.664
YM2A_3_1_1,YM2A,3,1,1,3481,Sheaths,acid,0.57
YM2A_3_1_1,YM2A,3,1,1,3124,Rhizomes,,0.7718
YM2A_3_1_1,YM2A,3,1,1,3563,Rhizomes,acid,0.7702
YM2A_3_1_1,YM2A,3,1,1,3569,Rhizomes,acid,0.9424
YM2A_3_1_1,YM2A,3,1,1,1851,Roots,,0.4266
YM2A_3_1_1,YM2A,3,1,1,280,Roots,acid,0.5892
YM2A_3_1_1,YM2A,3,1,1,53,Roots,acid,0.4054
YM2A_3_1_1,YM2A,3,1,1,3369,Roots,acid,0.5947
YM2A_3_1_1,YM2A,3,1,1,3522,Detritus,acid,0.1337
YM3A_3_1_2,YM3A,3,1,2,3093,Sheaths,,0.6585
YM3A_3_1_2,YM3A,3,1,2,3577,Sheaths,acid,1.2048
YM3A_3_1_2,YM3A,3,1,2,1356,Rhizomes,,0.7988
YM3A_3_1_2,YM3A,3,1,2,3729,Rhizomes,acid,1.1725
YM3A_3_1_2,YM3A,3,1,2,3263,Rhizomes,acid,0.8129
YM3A_3_1_2,YM3A,3,1,2,3373,Rhizomes,acid,1.1697
YM3A_3_1_2,YM3A,3,1,2,3661,Rhizomes,acid,1.1654
YM3A_3_1_2,YM3A,3,1,2,3722,Rhizomes,acid,1.0043
YM3A_3_1_2,YM3A,3,1,2,1874,Roots,,0.3681
YM3A_3_1_2,YM3A,3,1,2,3336,Roots,acid,0.5194
YM3A_3_1_2,YM3A,3,1,2,3400,Roots,acid,0.3561
YM3A_3_1_2,YM3A,3,1,2,3251,Roots,acid,0.6161
YM3A_3_1_2,YM3A,3,1,2,3531,Roots,acid,0.3518
YM3A_3_1_2,YM3A,3,1,2,3581,Roots,acid,0.4441
YM3A_3_1_2,YM3A,3,1,2,3706,Detritus,acid,0.2972
YM4B_3_1_3,YM4B,3,1,3,1278,Sheaths,,0.5812
YM4B_3_1_3,YM4B,3,1,3,3605,Sheaths,acid,0.6882
YM4B_3_1_3,YM4B,3,1,3,1845,Rhizomes,,1.0723
YM4B_3_1_3,YM4B,3,1,3,3747,Rhizomes,acid,1.1187
YM4B_3_1_3,YM4B,3,1,3,3626,Rhizomes,acid,1.2715
YM4B_3_1_3,YM4B,3,1,3,1396,Roots,,0.354
YM4B_3_1_3,YM4B,3,1,3,3312,Roots,acid,0.5323
YM4B_3_1_3,YM4B,3,1,3,3339,Roots,acid,0.6761
YM4B_3_1_3,YM4B,3,1,3,3393,Detritus,acid,0.0452
